"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"280","1","13","Low","5","-0.81","Medium","6","-1.66","Medium",0,0,0,0,"368_2014-11-23"
"281","2","16","Low","1","-1.96","Low","1","-3.44","Low",0,0,0,0,"369_2013-12-09"
"282","1","11","Low","2","-1.63","Low","1","-3.17","Low",0,0,0,0,"370_2014-11-03"
"283","4","20","Low","5","-0.8","Medium","1","-2.99","Low",1,0,0,0,"371_2014-05-14"
"284","2","16","Low","2","-1.41","Low","1","-3.07","Low",0,0,0,0,"372_2013-10-23"
"285","1","15","Low","2","-1.21","Low","3","-2.29","Low",0,0,0,0,"373_2014-04-10"
"286","6","24","Medium","7","-0.01","Medium","9","-0.78","High",1,1,1,1,"374_2014-03-11"
"287","1","13","Low","2","-1.55","Low","2","-2.88","Low",0,0,0,0,"379_2013-03-09"
"288","1","15","Low","1","-1.77","Low","2","-2.84","Low",0,0,0,0,"380_2014-07-07"
"289","1","13","Low","6","-0.23","Medium","4","-2","Low",1,1,1,0,"381_2013-01-31"
"290","1","14","Low","8","0.15","High","5","-1.84","Medium",0,0,NA,NA,"381_2013-04-24"
"291","1","14","Low","5","-0.65","Medium","7","-1.37","Medium",1,0,1,0,"382_2014-03-12"
"292","1","14","Low","8","0.14","High","7","-1.45","Medium",0,0,0,0,"383_2013-02-04"
"293","3","20","Low","3","-0.79","Low","3","-2.36","Low",0,0,0,0,"384_2014-04-01"
"294","1","12","Low","8","0.16","High","7","-1.41","Medium",1,1,1,1,"385_2013-11-18"
"295","1","14","Low","8","0.22","High","7","-1.47","Medium",0,0,NA,NA,"385_2014-03-03"
"296","1","15","Low","6","-0.21","Medium","5","-1.84","Medium",1,1,1,0,"386_2013-02-14"
"297","2","17","Low","2","-1.13","Low","1","-3.2","Low",0,0,0,0,"387_2014-08-07"
"298","1","13","Low","1","-1.94","Low","1","-3.41","Low",0,0,0,0,"389_2013-03-12"
"299","3","20","Low","2","-1.01","Low","3","-2.44","Low",0,0,0,0,"394_2014-06-05"
"300","7","26","Medium","8","0.13","High","5","-1.97","Medium",0,0,0,0,"395_2014-11-14"
"301","2","16","Low","8","0.18","High","6","-1.5","Medium",0,0,0,0,"396_2014-02-19"
"302","2","16","Low","7","-0.02","Medium","6","-1.56","Medium",0,0,0,0,"398_2013-04-20"
"303","1","13","Low","1","-1.92","Low","1","-3.59","Low",0,0,0,0,"399_2013-08-02"
"304","1","15","Low","4","-0.98","Low","4","-2.18","Low",1,0,1,0,"400_2014-08-02"
"305","4","21","Low","7","0.07","Medium","10","-0.39","High",0,0,0,0,"401_2014-09-16"
"306","1","14","Low","2","-1.47","Low","3","-2.49","Low",0,0,0,0,"402_2013-11-13"
"307","2","16","Low","5","-0.41","Medium","4","-2.14","Low",0,0,0,0,"404_2013-04-20"
"308","9","31","High","6","-0.19","Medium","7","-1.48","Medium",1,1,1,1,"405_2013-04-08"
"309","3","18","Low","7","-0.1","Medium","6","-1.57","Medium",1,0,1,0,"406_2014-10-02"
"310","3","18","Low","10","0.66","High","7","-1.27","Medium",1,0,1,0,"407_2013-01-11"
"311","3","18","Low","10","0.81","High","8","-1.08","High",1,0,NA,NA,"407_2013-12-18"
"312","1","11","Low","3","-1.07","Low","4","-2.22","Low",0,0,0,0,"408_2013-12-31"
"313","1","15","Low","3","-1.29","Low","1","-3.12","Low",0,0,0,0,"411_2013-08-05"
"314","8","29","High","8","0.18","High","8","-1.22","High",0,0,0,0,"412_2014-11-03"
"315","1","14","Low","1","-1.48","Low","1","-3.47","Low",0,0,0,0,"413_2014-12-26"
"316","2","16","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"414_2014-01-29"
"317","8","28","High","7","0.01","Medium","3","-2.44","Low",0,0,0,0,"415_2013-04-11"
"318","7","27","Medium","6","-0.28","Medium","2","-2.68","Low",1,1,1,0,"416_2013-12-10"
"319","6","24","Medium","8","0.09","High","2","-2.58","Low",0,0,NA,NA,"416_2014-01-23"
"320","1","13","Low","1","-2","Low","1","-3.54","Low",0,0,0,0,"417_2013-04-05"
"321","1","11","Low","1","-1.66","Low","1","-3.17","Low",0,0,0,0,"418_2014-08-25"
"322","1","15","Low","1","-1.5","Low","1","-2.98","Low",0,0,0,0,"420_2014-05-10"
"323","8","28","High","1","-1.85","Low","1","-3.35","Low",0,0,0,0,"425_2013-04-18"
"324","6","25","Medium","7","-0.11","Medium","2","-2.58","Low",0,0,0,0,"427_2014-04-06"
"325","1","15","Low","9","0.43","High","7","-1.34","Medium",1,1,1,0,"429_2013-03-04"
"326","1","15","Low","8","0.14","High","6","-1.59","Medium",1,1,1,1,"430_2014-07-15"
"327","2","16","Low","4","-0.73","Low","4","-2.11","Low",0,0,0,0,"432_2014-01-20"
"328","2","16","Low","8","-0.01","High","4","-2.05","Low",0,0,0,0,"433_2014-10-11"
"329","2","16","Low","4","-0.58","Low","4","-2.09","Low",0,0,0,0,"435_2013-12-04"
"330","2","16","Low","4","-0.91","Low","3","-2.41","Low",0,0,0,0,"436_2014-06-26"
"331","2","17","Low","5","-0.49","Medium","5","-1.94","Medium",1,0,1,0,"437_2014-02-27"
"332","2","16","Low","4","-0.66","Low","2","-2.59","Low",1,0,1,0,"438_2013-01-31"
"333","5","22","Medium","7","0","Medium","2","-2.6","Low",1,0,NA,NA,"438_2014-05-30"
"334","2","17","Low","3","-0.89","Low","1","-3.17","Low",1,0,1,0,"440_2013-11-05"
"335","2","17","Low","5","-0.48","Medium","1","-2.97","Low",0,0,NA,NA,"440_2014-03-21"
"336","5","22","Medium","3","-0.76","Low","5","-1.96","Medium",0,0,0,0,"441_2013-04-09"
"337","2","17","Low","2","-1.19","Low","1","-3","Low",0,0,0,0,"443_2014-10-22"
"338","3","18","Low","3","-0.89","Low","1","-3.84","Low",0,0,0,0,"445_2013-02-23"
"339","1","11","Low","6","-0.53","Medium","7","-1.29","Medium",0,0,0,0,"446_2013-01-01"
"340","9","33","High","8","0.29","High","3","-2.32","Low",0,0,0,0,"448_2013-04-28"
"341","1","14","Low","5","-0.47","Medium","3","-2.46","Low",0,0,0,0,"449_2014-05-01"
"342","1","13","Low","8","0.1","High","5","-1.8","Medium",1,0,1,0,"451_2013-12-06"
"343","1","15","Low","1","-2.77","Low","1","-4.35","Low",0,0,0,0,"452_2013-01-05"
"344","1","14","Low","1","-1.55","Low","1","-3.3","Low",0,0,0,0,"455_2014-06-09"
"345","5","23","Medium","3","-0.97","Low","1","-3.15","Low",0,0,0,0,"456_2013-12-02"
"346","1","14","Low","2","-1.34","Low","1","-3.41","Low",1,1,1,0,"457_2013-08-16"
"347","1","12","Low","1","-1.89","Low","1","-3.27","Low",0,0,0,0,"459_2013-12-01"
"348","2","17","Low","3","-0.9","Low","5","-1.96","Medium",0,0,0,0,"461_2013-12-31"
"349","5","22","Medium","1","-1.43","Low","2","-2.69","Low",0,0,0,0,"462_2013-04-08"
"350","1","15","Low","1","-1.65","Low","1","-3.2","Low",1,1,1,0,"463_2014-01-02"
"351","3","18","Low","3","-0.9","Low","3","-2.52","Low",1,0,1,0,"464_2013-02-18"
"352","1","13","Low","2","-1.59","Low","1","-2.99","Low",0,0,0,0,"465_2013-05-28"
"353","4","21","Low","10","0.79","High","10","-0.43","High",1,1,1,1,"467_2013-03-16"
"354","1","13","Low","2","-1.28","Low","3","-2.44","Low",0,0,0,0,"468_2014-01-14"
"355","3","20","Low","10","0.73","High","9","-0.84","High",1,1,1,0,"469_2014-08-19"
"356","2","17","Low","8","0.11","High","8","-1.17","High",0,0,0,0,"471_2014-07-17"
"357","9","32","High","10","1.02","High","9","-0.75","High",0,0,0,0,"472_2014-10-08"
"358","2","17","Low","5","-0.34","Medium","7","-1.31","Medium",0,0,0,0,"473_2013-02-21"
"359","1","11","Low","1","-2.18","Low","1","-3.79","Low",0,0,0,0,"474_2014-03-22"
"360","1","14","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"475_2013-12-11"
"361","1","13","Low","6","-0.23","Medium","5","-1.86","Medium",0,0,0,0,"476_2014-09-24"
"362","3","18","Low","4","-0.64","Low","1","-3.18","Low",0,0,0,0,"479_2014-04-06"
"363","1","14","Low","9","0.39","High","8","-1.13","High",1,0,1,0,"480_2014-01-11"
"364","2","16","Low","2","-1.27","Low","3","-2.41","Low",0,0,0,0,"483_2014-12-16"
"365","4","21","Low","5","-0.48","Medium","3","-2.31","Low",0,0,0,0,"484_2013-02-22"
"366","6","25","Medium","9","0.46","High","9","-0.77","High",1,1,1,1,"485_2013-03-26"
"367","1","13","Low","3","-1.13","Low","4","-2.18","Low",0,0,0,0,"486_2014-05-02"
"368","10","38","High","6","-0.23","Medium","9","-0.93","High",1,0,1,0,"487_2014-12-11"
"369","5","23","Medium","1","-1.43","Low","1","-3.16","Low",0,0,0,0,"488_2014-11-04"
"370","1","15","Low","3","-0.75","Low","4","-2.08","Low",1,1,1,1,"489_2013-10-04"
"371","2","16","Low","1","-1.83","Low","1","-3.37","Low",0,0,0,0,"491_2014-09-04"
"372","3","20","Low","4","-0.7","Low","5","-1.83","Medium",0,0,0,0,"492_2014-08-07"
"373","2","16","Low","1","-2.2","Low","1","-3.71","Low",0,0,0,0,"493_2013-03-13"
"374","5","22","Medium","5","-0.33","Medium","6","-1.64","Medium",0,0,1,0,"494_2013-08-02"
"375","6","24","Medium","7","-0.2","Medium","5","-1.79","Medium",0,0,0,0,"495_2013-05-06"
"376","1","11","Low","4","-0.94","Low","4","-2.2","Low",1,0,1,0,"496_2013-01-11"
"377","6","24","Medium","7","-0.33","Medium","4","-2.11","Low",0,0,NA,NA,"496_2014-06-16"
"378","3","18","Low","3","-1.03","Low","4","-2.1","Low",0,0,1,0,"497_2013-04-04"
"379","1","14","Low","1","-2.46","Low","1","-3.53","Low",0,0,0,0,"498_2014-06-22"
"380","2","17","Low","5","-0.38","Medium","3","-2.44","Low",1,0,0,0,"499_2014-03-03"
"381","2","16","Low","8","0.1","High","7","-1.28","Medium",1,0,1,0,"500_2013-04-25"
"382","3","20","Low","3","-0.8","Low","3","-2.5","Low",0,0,0,0,"501_2013-12-23"
"383","1","13","Low","3","-0.86","Low","4","-2.04","Low",0,0,0,0,"502_2014-03-13"
"384","1","13","Low","1","-1.45","Low","2","-2.82","Low",0,0,0,0,"505_2014-03-02"
"385","2","17","Low","8","0.13","High","9","-0.92","High",0,0,0,0,"506_2014-07-23"
"386","4","20","Low","6","-0.38","Medium","2","-2.58","Low",0,0,0,0,"509_2013-03-22"
"387","3","19","Low","1","-1.9","Low","1","-3.73","Low",0,0,0,0,"510_2013-12-27"
"388","2","17","Low","2","-1.09","Low","2","-2.75","Low",0,0,0,0,"515_2014-06-14"
"389","1","13","Low","6","-0.15","Medium","5","-1.88","Medium",0,0,0,0,"517_2014-01-31"
"390","4","21","Low","3","-0.84","Low","2","-2.94","Low",1,0,0,0,"518_2013-03-25"
"391","1","13","Low","1","-1.56","Low","1","-2.98","Low",0,0,0,0,"522_2014-02-25"
"392","1","15","Low","10","0.78","High","9","-0.75","High",1,0,1,0,"523_2014-09-13"
"393","5","23","Medium","8","0.09","High","6","-1.71","Medium",1,0,0,0,"524_2014-02-01"
"394","1","12","Low","1","-2.08","Low","1","-3.53","Low",0,0,0,0,"525_2013-11-27"
"395","1","13","Low","6","-0.38","Medium","8","-1.25","High",0,0,0,0,"526_2013-02-21"
"396","1","13","Low","1","-2.68","Low","1","-4.3","Low",0,0,0,0,"527_2013-01-31"
"397","3","20","Low","10","0.62","High","10","-0.45","High",1,1,1,0,"531_2013-10-07"
"398","4","21","Low","10","0.74","High","10","-0.37","High",1,1,NA,NA,"531_2014-05-17"
"399","4","21","Low","9","0.4","High","9","-0.74","High",1,1,NA,NA,"531_2014-09-21"
"400","4","21","Low","4","-0.6","Low","5","-1.83","Medium",0,0,0,0,"532_2013-12-09"
"401","3","18","Low","5","-0.8","Medium","5","-1.96","Medium",1,0,1,0,"533_2013-04-24"
"402","5","23","Medium","2","-1.02","Low","2","-2.78","Low",0,0,0,0,"535_2014-06-23"
"403","2","17","Low","5","-0.5","Medium","1","-3.58","Low",0,0,0,0,"536_2014-06-01"
"404","5","23","Medium","5","-0.48","Medium","4","-2.12","Low",0,0,0,0,"537_2013-10-15"
"405","1","14","Low","4","-0.53","Low","3","-2.55","Low",0,0,1,0,"538_2013-01-30"
"406","6","23","Medium","1","-2.4","Low","1","-4.08","Low",0,0,0,0,"540_2013-10-14"
"407","2","17","Low","10","1","High","10","-0.39","High",1,0,1,0,"542_2013-05-06"
"408","3","18","Low","5","-0.35","Medium","2","-2.73","Low",1,1,NA,NA,"543_2014-05-23"
"409","3","19","Low","1","-1.45","Low","2","-2.8","Low",0,0,0,0,"544_2014-06-22"
"410","2","16","Low","3","-0.97","Low","2","-2.91","Low",0,0,0,0,"546_2013-04-22"
"411","6","24","Medium","4","-0.61","Low","3","-2.29","Low",0,0,0,0,"547_2013-05-04"
"412","1","11","Low","3","-0.82","Low","6","-1.53","Medium",0,0,1,0,"548_2013-06-17"
"413","7","27","Medium","8","0.29","High","4","-2.17","Low",0,0,0,0,"549_2014-11-12"
"414","3","20","Low","7","-0.08","Medium","3","-2.34","Low",0,0,0,0,"550_2014-04-09"
"415","1","12","Low","6","-0.3","Medium","5","-1.83","Medium",1,0,1,0,"552_2013-09-09"
"416","2","16","Low","8","0.17","High","5","-1.93","Medium",0,0,0,0,"554_2014-04-16"
"417","2","16","Low","2","-1.03","Low","4","-2.08","Low",0,0,0,0,"556_2014-06-17"
"418","3","18","Low","9","0.55","High","6","-1.62","Medium",1,1,1,0,"557_2013-10-22"
"419","5","22","Medium","10","0.77","High","8","-1.25","High",0,0,NA,NA,"557_2014-07-23"
"420","1","14","Low","5","-0.49","Medium","6","-1.52","Medium",1,1,1,0,"558_2014-10-09"
"421","1","14","Low","5","-0.49","Medium","6","-1.52","Medium",1,1,NA,NA,"558_2014-10-20"
"422","1","13","Low","1","-1.44","Low","1","-3.01","Low",0,0,0,0,"560_2014-01-17"
"423","3","18","Low","1","-1.71","Low","1","-3.21","Low",0,0,0,0,"561_2014-02-04"
"424","1","13","Low","2","-1.35","Low","2","-2.66","Low",0,0,0,0,"562_2014-07-13"
"425","1","12","Low","1","-2.24","Low","1","-3.25","Low",1,1,1,0,"563_2014-04-08"
"426","10","34","High","7","0.08","Medium","9","-0.69","High",1,0,1,0,"565_2014-03-30"
"427","3","18","Low","8","0.29","High","7","-1.31","Medium",1,0,1,0,"566_2014-02-25"
"428","4","20","Low","1","-1.84","Low","1","-4.11","Low",0,0,0,0,"567_2013-12-22"
"429","1","11","Low","4","-0.97","Low","4","-2.09","Low",0,0,0,0,"569_2013-12-14"
"430","2","16","Low","4","-0.58","Low","4","-2.02","Low",0,0,0,0,"571_2014-09-20"
"431","1","15","Low","3","-0.85","Low","3","-2.5","Low",0,0,0,0,"573_2013-04-03"
"432","2","16","Low","4","-0.95","Low","4","-2","Low",0,0,0,0,"575_2014-08-15"
"433","3","20","Low","8","0.13","High","3","-2.3","Low",1,0,1,0,"576_2013-04-23"
"434","3","18","Low","5","-0.49","Medium","3","-2.31","Low",0,0,0,0,"577_2014-05-05"
"435","1","13","Low","2","-1.13","Low","4","-2.18","Low",0,0,0,0,"578_2014-05-29"
"436","2","17","Low","9","0.6","High","9","-0.94","High",1,1,1,1,"579_2013-02-05"
"437","6","24","Medium","9","0.33","High","4","-2.2","Low",1,1,1,0,"581_2013-03-17"
"438","2","17","Low","2","-1.38","Low","2","-2.87","Low",0,0,0,0,"582_2014-12-17"
"439","6","24","Medium","5","-0.46","Medium","5","-1.95","Medium",0,0,0,0,"584_2013-05-16"
"440","2","16","Low","7","0.08","Medium","4","-1.98","Low",0,0,0,0,"585_2014-07-24"
"441","1","13","Low","1","-2.09","Low","1","-3.82","Low",0,0,0,0,"586_2013-08-07"
"442","3","19","Low","4","-0.58","Low","3","-2.35","Low",0,0,1,0,"588_2013-08-16"
"443","6","24","Medium","8","0.15","High","5","-1.87","Medium",1,1,1,1,"590_2013-02-09"
"444","2","17","Low","2","-1.02","Low","4","-2.13","Low",0,0,0,0,"591_2014-11-22"
"445","1","14","Low","1","-2.34","Low","1","-3.92","Low",0,0,0,0,"594_2013-03-25"
"446","3","19","Low","2","-1.01","Low","3","-2.54","Low",0,0,0,0,"595_2014-09-17"
"447","1","12","Low","5","-0.42","Medium","2","-2.58","Low",0,0,0,0,"596_2014-07-07"
"448","4","21","Low","8","0.14","High","5","-1.95","Medium",1,0,1,0,"597_2013-04-16"
"449","6","25","Medium","9","0.31","High","6","-1.56","Medium",0,0,1,0,"598_2013-02-13"
"450","2","17","Low","3","-0.76","Low","1","-3.04","Low",0,0,0,0,"599_2013-12-22"
"451","1","13","Low","2","-1.34","Low","2","-2.58","Low",0,0,0,0,"600_2013-04-05"
"452","3","18","Low","7","-0.12","Medium","3","-2.35","Low",1,0,1,0,"602_2013-02-01"
"453","9","33","High","8","0.24","High","7","-1.39","Medium",0,0,NA,NA,"602_2013-02-21"
"454","4","21","Low","5","-0.36","Medium","5","-1.75","Medium",0,0,0,0,"603_2013-04-05"
"455","3","20","Low","9","0.38","High","7","-1.44","Medium",0,0,1,0,"604_2013-01-01"
"456","1","11","Low","1","-2.15","Low","1","-3.63","Low",0,0,0,0,"606_2014-09-22"
"457","1","15","Low","1","-2.57","Low","1","-4.21","Low",0,0,0,0,"607_2014-08-28"
"458","1","11","Low","2","-1.22","Low","3","-2.4","Low",0,0,0,0,"608_2013-03-27"
"459","2","16","Low","4","-1.02","Low","4","-2.21","Low",0,0,0,0,"610_2014-08-11"
"460","6","25","Medium","3","-1","Low","3","-2.53","Low",0,0,0,0,"611_2013-01-04"
"461","3","18","Low","8","0.22","High","8","-1.17","High",1,1,1,1,"612_2013-09-04"
"462","2","17","Low","1","-1.5","Low","1","-3.42","Low",1,1,1,0,"613_2014-05-29"
"463","1","14","Low","2","-1.56","Low","2","-2.9","Low",0,0,0,0,"614_2014-07-22"
"464","3","20","Low","2","-1.08","Low","2","-2.74","Low",0,0,0,0,"616_2013-02-07"
"465","1","12","Low","3","-0.86","Low","4","-2.18","Low",0,0,0,0,"621_2013-04-29"
"466","9","29","High","6","-0.56","Medium","2","-2.87","Low",0,0,0,0,"622_2013-06-20"
"467","1","12","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"623_2013-10-19"
"468","3","19","Low","7","-0.18","Medium","8","-1.25","High",0,0,0,0,"624_2013-08-24"
"469","3","19","Low","2","-1.43","Low","2","-2.6","Low",1,1,1,0,"625_2013-08-20"
"470","6","25","Medium","6","-0.22","Medium","3","-2.29","Low",0,0,0,0,"627_2013-04-19"
"471","1","11","Low","2","-1.09","Low","3","-2.35","Low",1,0,1,0,"628_2014-07-31"
"472","1","11","Low","3","-0.83","Low","6","-1.72","Medium",0,0,0,0,"629_2013-10-28"
"473","3","19","Low","3","-0.98","Low","5","-1.92","Medium",0,0,0,0,"630_2014-02-09"
"474","1","13","Low","1","-1.88","Low","1","-3.38","Low",0,0,0,0,"631_2014-06-02"
"475","1","13","Low","1","-2.09","Low","1","-3.78","Low",0,0,0,0,"632_2014-08-11"
"476","5","22","Medium","1","-2.05","Low","1","-3.87","Low",0,0,0,0,"633_2013-04-29"
"477","6","25","Medium","1","-1.4","Low","1","-3.82","Low",0,0,0,0,"634_2014-09-29"
"478","1","14","Low","3","-0.9","Low","2","-2.87","Low",1,0,1,0,"635_2014-01-26"
"479","1","13","Low","5","-0.42","Medium","6","-1.72","Medium",0,0,0,0,"636_2013-01-19"
"480","3","18","Low","5","-0.37","Medium","5","-1.76","Medium",1,0,1,0,"637_2013-06-26"
"481","6","24","Medium","6","-0.28","Medium","6","-1.73","Medium",1,1,1,0,"638_2013-01-10"
"482","6","25","Medium","9","0.35","High","6","-1.64","Medium",0,0,NA,NA,"638_2014-05-31"
"483","6","24","Medium","7","0.08","Medium","8","-1.06","High",1,1,1,0,"640_2013-08-11"
"484","1","13","Low","8","0.17","High","7","-1.34","Medium",0,0,NA,NA,"640_2014-01-25"
"485","4","21","Low","6","-0.23","Medium","4","-2.08","Low",1,1,1,1,"641_2014-11-03"
"486","1","14","Low","1","-1.84","Low","1","-3.43","Low",0,0,0,0,"642_2014-07-11"
"487","1","14","Low","7","0","Medium","6","-1.5","Medium",0,0,0,0,"645_2013-02-14"
"488","4","21","Low","1","-1.95","Low","1","-3.9","Low",1,0,1,0,"646_2013-12-10"
"489","3","20","Low","4","-0.72","Low","3","-2.29","Low",0,0,0,0,"647_2013-01-18"
"490","10","35","High","5","-0.32","Medium","6","-1.66","Medium",1,1,1,0,"648_2014-11-21"
"491","1","12","Low","1","-1.46","Low","1","-3.03","Low",0,0,0,0,"649_2013-08-19"
"492","1","14","Low","4","-0.59","Low","3","-2.29","Low",0,0,0,0,"651_2013-04-12"
"493","3","18","Low","8","0.16","High","5","-1.76","Medium",1,0,1,0,"653_2013-11-13"
"494","1","14","Low","1","-1.65","Low","2","-2.67","Low",0,0,0,0,"654_2013-12-09"
"495","6","23","Medium","10","0.56","High","9","-0.96","High",1,1,1,0,"657_2014-01-19"
"496","3","18","Low","10","0.54","High","6","-1.53","Medium",0,0,NA,NA,"657_2014-09-12"
"497","1","11","Low","1","-1.41","Low","2","-2.56","Low",0,0,0,0,"658_2014-10-14"
"498","3","18","Low","10","1.09","High","8","-1.16","High",1,1,1,0,"659_2014-07-28"
"499","1","13","Low","1","-1.62","Low","1","-3.11","Low",0,0,0,0,"660_2013-10-15"
"500","1","13","Low","1","-1.58","Low","1","-3.13","Low",0,0,0,0,"661_2014-07-17"
"501","1","11","Low","5","-0.79","Medium","5","-1.96","Medium",0,0,0,0,"662_2013-04-26"
"502","1","12","Low","1","-1.74","Low","1","-3.15","Low",0,0,0,0,"663_2014-09-24"
"503","1","14","Low","1","-1.44","Low","1","-3.1","Low",0,0,0,0,"664_2013-05-13"
"504","1","13","Low","1","-1.74","Low","1","-3.1","Low",0,0,0,0,"665_2014-05-02"
"505","1","14","Low","4","-0.71","Low","5","-1.95","Medium",0,0,0,0,"667_2014-07-29"
"506","1","12","Low","5","-0.44","Medium","3","-2.25","Low",1,1,1,1,"668_2013-03-12"
"507","1","14","Low","2","-1.14","Low","4","-2.04","Low",1,1,1,1,"674_2013-09-24"
"508","2","17","Low","4","-0.71","Low","6","-1.73","Medium",0,0,NA,NA,"674_2014-06-19"
"509","3","20","Low","6","-0.22","Medium","4","-2.21","Low",0,0,0,0,"676_2013-11-23"
"510","1","13","Low","2","-1.59","Low","1","-3.37","Low",0,0,0,0,"678_2014-03-05"
"511","2","17","Low","1","-1.42","Low","2","-2.92","Low",0,0,0,0,"679_2013-03-19"
"512","1","14","Low","3","-0.92","Low","2","-2.59","Low",0,0,0,0,"680_2013-11-30"
"513","1","15","Low","1","-1.41","Low","2","-2.56","Low",0,0,0,0,"681_2013-12-13"
"514","3","18","Low","8","0.1","High","5","-1.85","Medium",0,0,0,0,"682_2014-04-26"
"515","1","13","Low","1","-2.02","Low","1","-3.4","Low",0,0,0,0,"683_2014-06-19"
"516","8","28","High","10","0.68","High","8","-1","High",1,1,1,0,"685_2014-10-27"
"517","1","15","Low","1","-1.42","Low","1","-3.34","Low",1,1,1,0,"686_2013-09-12"
"518","1","14","Low","8","0.17","High","6","-1.64","Medium",1,1,1,1,"687_2014-10-30"
"519","7","27","Medium","8","0.27","High","9","-0.64","High",1,1,1,1,"688_2013-04-17"
"520","1","14","Low","6","-0.28","Medium","3","-2.32","Low",1,0,1,0,"691_2013-10-16"
"521","1","14","Low","5","-0.47","Medium","3","-2.33","Low",1,0,1,0,"692_2014-10-30"
"522","5","23","Medium","5","-0.32","Medium","3","-2.47","Low",1,0,1,0,"693_2013-10-25"
"523","3","18","Low","4","-0.66","Low","3","-2.55","Low",1,1,1,1,"694_2014-02-16"
"524","3","18","Low","3","-0.85","Low","1","-3.53","Low",1,1,1,0,"697_2014-11-12"
"525","3","18","Low","2","-1.2","Low","1","-3.15","Low",0,0,0,0,"698_2014-10-22"
"526","3","19","Low","1","-2.3","Low","1","-3.6","Low",0,0,0,0,"699_2014-04-05"
"527","2","17","Low","9","0.31","High","6","-1.67","Medium",1,0,1,1,"700_2013-03-05"
"528","5","22","Medium","10","0.66","High","10","-0.5","High",0,0,0,0,"701_2013-09-11"
"529","1","13","Low","1","-2.62","Low","1","-4.05","Low",0,0,0,0,"703_2013-12-12"
"530","1","13","Low","1","-2.1","Low","1","-3.59","Low",0,0,0,0,"704_2013-04-17"
"531","1","15","Low","3","-0.95","Low","5","-1.78","Medium",0,0,0,0,"705_2014-05-30"
"532","1","15","Low","1","-1.57","Low","1","-3.28","Low",0,0,0,0,"706_2014-05-04"
"533","3","18","Low","6","-0.19","Medium","6","-1.59","Medium",0,0,1,1,"707_2013-04-20"
"534","8","29","High","9","0.41","High","5","-1.9","Medium",1,1,1,0,"708_2014-06-29"
"535","4","21","Low","7","-0.1","Medium","4","-2.09","Low",1,1,1,0,"709_2014-10-15"
