"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"280","2","17","Low","1","-1.8","Low","1","-3.6","Low",0,0,0,0,"266_2013-08-29"
"281","9","31","High","2","-1.3","Low","1","-3.28","Low",1,0,0,0,"267_2013-03-14"
"282","1","13","Low","1","-2.63","Low","1","-4.32","Low",1,0,1,0,"268_2014-09-20"
"283","3","19","Low","1","-1.7","Low","1","-3.69","Low",0,0,0,0,"269_2014-03-03"
"284","1","16","Low","10","1.17","High","8","-1.21","High",0,0,0,0,"270_2014-06-27"
"285","1","11","Low","2","-1.11","Low","4","-2.21","Low",0,0,0,0,"271_2014-01-14"
"286","8","29","High","8","0.21","High","5","-1.97","Medium",1,0,1,0,"272_2014-09-09"
"287","5","22","Medium","5","-0.5","Medium","1","-2.98","Low",0,0,0,0,"273_2014-11-06"
"288","1","12","Low","1","-1.46","Low","1","-3.15","Low",0,0,0,0,"274_2014-04-29"
"289","1","13","Low","5","-0.44","Medium","5","-1.75","Medium",1,0,1,0,"275_2014-04-24"
"290","1","13","Low","7","0.06","Medium","6","-1.56","Medium",0,0,-1,0,"276_2013-02-13"
"291","3","19","Low","8","0.13","High","1","-3.2","Low",1,1,1,0,"277_2013-02-03"
"292","3","19","Low","7","0.02","Medium","1","-3.23","Low",0,0,NA,NA,"277_2014-01-04"
"293","3","18","Low","2","-1.14","Low","4","-2.16","Low",1,0,1,0,"278_2014-01-06"
"294","3","20","Low","1","-1.73","Low","1","-3.93","Low",0,0,0,0,"279_2013-10-25"
"295","4","21","Low","5","-0.8","Medium","2","-2.8","Low",1,0,1,0,"280_2013-07-10"
"296","1","15","Low","1","-1.48","Low","1","-2.98","Low",0,0,1,1,"281_2013-06-11"
"297","5","23","Medium","4","-0.73","Low","3","-2.31","Low",1,1,1,0,"282_2014-02-17"
"298","2","16","Low","5","-0.6","Medium","2","-2.6","Low",0,0,0,0,"283_2014-08-18"
"299","1","13","Low","1","-2.22","Low","1","-3.75","Low",0,0,0,0,"284_2014-06-24"
"300","1","11","Low","3","-1.25","Low","1","-3.46","Low",1,0,1,0,"285_2013-07-22"
"301","3","20","Low","10","0.65","High","7","-1.48","Medium",1,0,1,0,"286_2013-08-28"
"302","8","30","High","9","0.46","High","8","-1.09","High",1,1,1,1,"287_2013-12-24"
"303","8","30","High","9","0.34","High","8","-1.13","High",1,1,NA,NA,"287_2014-10-09"
"304","5","22","Medium","4","-0.67","Low","4","-1.98","Low",1,0,1,0,"288_2014-03-02"
"305","3","19","Low","9","0.5","High","8","-1.25","High",1,1,1,0,"289_2014-11-14"
"306","2","16","Low","8","0.11","High","8","-1.13","High",0,0,0,0,"290_2014-05-03"
"307","6","25","Medium","3","-1","Low","4","-2.13","Low",0,0,0,0,"291_2013-02-01"
"308","9","30","High","9","0.42","High","1","-3.06","Low",0,0,0,0,"292_2014-05-31"
"309","3","18","Low","3","-0.83","Low","4","-2.08","Low",1,1,1,1,"293_2014-04-26"
"310","1","13","Low","2","-1.15","Low","1","-2.98","Low",1,0,1,0,"294_2014-01-31"
"311","10","34","High","10","1","High","8","-1.19","High",0,0,0,0,"295_2014-01-12"
"312","2","17","Low","3","-1.11","Low","4","-2.23","Low",0,0,-1,0,"296_2014-02-07"
"313","2","16","Low","4","-1","Low","4","-2.04","Low",0,0,0,0,"297_2013-08-21"
"314","1","13","Low","3","-0.94","Low","1","-3","Low",1,0,1,0,"298_2014-01-28"
"315","3","19","Low","1","-2.39","Low","1","-3.93","Low",0,0,0,0,"299_2013-09-16"
"316","6","24","Medium","3","-1.12","Low","1","-3.39","Low",0,0,0,0,"300_2013-11-08"
"317","3","20","Low","4","-0.58","Low","4","-2.2","Low",0,0,0,0,"301_2013-01-06"
"318","9","31","High","9","0.4","High","9","-0.67","High",1,1,1,0,"302_2014-07-13"
"319","2","16","Low","1","-1.74","Low","1","-3.1","Low",0,0,0,0,"303_2014-10-21"
"320","3","19","Low","5","-0.35","Medium","4","-2.09","Low",1,1,1,0,"304_2014-10-08"
"321","4","21","Low","1","-1.86","Low","1","-3.1","Low",0,0,0,0,"305_2013-08-21"
"322","1","15","Low","10","0.87","High","8","-1.14","High",1,0,1,0,"306_2013-04-18"
"323","7","27","Medium","6","-0.28","Medium","2","-2.77","Low",0,0,0,0,"307_2014-11-02"
"324","3","20","Low","2","-1.17","Low","3","-2.48","Low",0,0,0,0,"308_2013-03-26"
"325","1","14","Low","3","-1.15","Low","2","-2.83","Low",0,0,0,0,"309_2014-08-17"
"326","7","26","Medium","8","-0.09","High","6","-1.53","Medium",0,0,0,0,"310_2013-10-29"
"327","6","25","Medium","5","-0.47","Medium","3","-2.37","Low",1,1,1,1,"311_2013-03-26"
"328","3","20","Low","5","-0.43","Medium","6","-1.59","Medium",0,0,-1,0,"312_2013-04-19"
"329","2","17","Low","9","0.14","High","6","-1.73","Medium",1,1,1,0,"313_2013-10-10"
"330","1","13","Low","1","-1.66","Low","1","-3.17","Low",0,0,0,0,"314_2014-05-21"
"331","1","13","Low","1","-1.84","Low","1","-3.26","Low",0,0,0,0,"315_2013-03-20"
"332","3","20","Low","4","-0.7","Low","3","-2.36","Low",0,0,0,0,"316_2014-02-26"
"333","2","17","Low","9","0.14","High","7","-1.38","Medium",0,0,0,0,"317_2013-01-02"
"334","4","21","Low","7","0.06","Medium","8","-1.2","High",0,0,0,0,"318_2013-01-18"
"335","7","27","Medium","9","0.34","High","8","-1.08","High",0,0,NA,NA,"318_2013-03-02"
"336","1","15","Low","1","-2.73","Low","1","-4.11","Low",1,0,1,0,"319_2013-03-20"
"337","7","26","Medium","9","0.34","High","3","-2.41","Low",0,0,0,0,"320_2013-02-19"
"338","2","17","Low","5","-0.41","Medium","4","-2.06","Low",0,0,0,0,"321_2013-10-31"
"339","8","30","High","6","-0.21","Medium","4","-2.09","Low",0,0,0,0,"322_2013-01-10"
"340","3","19","Low","2","-1.14","Low","3","-2.52","Low",0,0,0,0,"323_2013-01-04"
"341","1","11","Low","2","-1.46","Low","2","-2.6","Low",0,0,0,0,"324_2014-04-22"
"342","1","11","Low","1","-2.61","Low","1","-4.3","Low",0,0,0,0,"325_2013-03-20"
"343","1","11","Low","1","-2.51","Low","1","-4.05","Low",1,1,1,1,"326_2014-01-13"
"344","2","17","Low","2","-1.05","Low","2","-2.9","Low",0,0,0,0,"327_2013-10-31"
"345","1","11","Low","4","-0.68","Low","7","-1.41","Medium",0,0,0,0,"328_2014-05-13"
"346","1","14","Low","1","-1.48","Low","1","-3.33","Low",1,0,1,0,"329_2013-01-07"
"347","1","13","Low","1","-2.3","Low","1","-3.83","Low",0,0,0,0,"330_2013-01-13"
"348","1","13","Low","1","-2.3","Low","1","-3.86","Low",0,0,NA,NA,"330_2013-04-04"
"349","1","13","Low","3","-0.89","Low","4","-2","Low",1,1,1,0,"331_2013-04-17"
"350","2","17","Low","7","-0.3","Medium","4","-2.06","Low",0,0,0,0,"332_2013-05-13"
"351","4","21","Low","6","-0.37","Medium","3","-2.25","Low",0,0,0,0,"333_2013-11-05"
"352","3","20","Low","10","0.69","High","9","-0.65","High",1,1,1,0,"334_2013-04-24"
"353","1","12","Low","1","-1.72","Low","1","-3.29","Low",0,0,1,1,"335_2013-02-17"
"354","3","20","Low","4","-0.59","Low","2","-2.68","Low",1,0,1,0,"336_2014-04-30"
"355","8","30","High","9","0.54","High","9","-0.83","High",0,0,0,0,"337_2013-05-07"
"356","4","21","Low","9","0.46","High","5","-1.8","Medium",0,0,0,0,"338_2013-05-09"
"357","1","13","Low","6","-0.23","Medium","5","-1.88","Medium",0,0,0,0,"339_2014-12-25"
"358","4","21","Low","1","-1.52","Low","2","-2.61","Low",0,0,-1,0,"340_2013-04-01"
"359","6","23","Medium","4","-0.88","Low","6","-1.56","Medium",1,0,1,0,"341_2014-07-29"
"360","1","15","Low","6","-0.39","Medium","6","-1.53","Medium",0,0,0,0,"342_2014-05-26"
"361","8","27","High","3","-1.15","Low","1","-3.01","Low",0,0,-1,0,"343_2014-11-19"
"362","1","11","Low","1","-1.81","Low","1","-3.35","Low",0,0,0,0,"344_2014-01-25"
"363","1","13","Low","1","-1.77","Low","1","-3.57","Low",0,0,0,0,"345_2013-05-16"
"364","1","15","Low","10","0.69","High","6","-1.68","Medium",0,0,-1,0,"346_2013-08-04"
"365","5","22","Medium","4","-0.53","Low","1","-2.95","Low",1,1,1,0,"347_2013-02-20"
"366","6","25","Medium","4","-0.67","Low","3","-2.3","Low",0,0,0,0,"348_2014-02-04"
"367","1","11","Low","1","-1.41","Low","2","-2.84","Low",0,0,0,0,"349_2013-05-17"
"368","5","22","Medium","9","0.55","High","4","-2.04","Low",1,1,1,1,"350_2014-08-06"
"369","3","18","Low","5","-0.44","Medium","3","-2.28","Low",0,0,0,0,"351_2013-09-27"
"370","3","19","Low","2","-1.32","Low","3","-2.34","Low",0,0,0,0,"352_2014-10-16"
"371","1","11","Low","2","-1.58","Low","1","-3.04","Low",0,0,0,0,"353_2014-09-28"
"372","2","16","Low","4","-0.74","Low","6","-1.7","Medium",0,0,0,0,"354_2013-02-22"
"373","1","14","Low","2","-1.04","Low","2","-2.77","Low",0,0,0,0,"355_2013-03-05"
"374","1","12","Low","4","-0.61","Low","4","-2.2","Low",1,0,0,0,"356_2013-11-03"
"375","6","24","Medium","8","0.25","High","5","-1.96","Medium",1,1,1,0,"357_2014-12-31"
"376","2","16","Low","2","-1.07","Low","1","-3.02","Low",1,1,1,0,"358_2014-04-19"
"377","9","33","High","9","0.57","High","8","-1.06","High",0,0,0,0,"359_2013-12-17"
"378","3","20","Low","8","0.12","High","6","-1.59","Medium",0,0,0,0,"360_2013-09-11"
"379","3","18","Low","1","-2.45","Low","1","-3.92","Low",0,0,0,0,"361_2013-01-16"
"380","6","26","Medium","8","0.23","High","9","-0.65","High",1,1,1,0,"362_2013-12-10"
"381","6","24","Medium","5","-0.34","Medium","3","-2.33","Low",1,0,1,0,"363_2013-04-11"
"382","3","19","Low","3","-0.88","Low","4","-2.12","Low",0,0,0,0,"364_2013-09-06"
"383","1","12","Low","1","-1.7","Low","1","-3.06","Low",0,0,0,0,"365_2014-10-02"
"384","3","19","Low","8","0.21","High","7","-1.45","Medium",1,1,1,0,"366_2013-01-31"
"385","9","33","High","8","0.1","High","8","-1.11","High",0,0,0,0,"367_2014-05-13"
"386","1","13","Low","5","-0.81","Medium","6","-1.66","Medium",0,0,0,0,"368_2014-11-23"
"387","2","16","Low","1","-1.96","Low","1","-3.44","Low",0,0,0,0,"369_2013-12-09"
"388","1","11","Low","2","-1.63","Low","1","-3.17","Low",0,0,0,0,"370_2014-11-03"
"389","4","20","Low","5","-0.8","Medium","1","-2.99","Low",1,0,0,0,"371_2014-05-14"
"390","2","16","Low","2","-1.41","Low","1","-3.07","Low",0,0,0,0,"372_2013-10-23"
"391","1","15","Low","2","-1.21","Low","3","-2.29","Low",0,0,0,0,"373_2014-04-10"
"392","6","24","Medium","7","-0.01","Medium","9","-0.78","High",1,1,1,1,"374_2014-03-11"
"393","2","17","Low","2","-1.18","Low","2","-2.94","Low",0,0,0,0,"375_2014-02-12"
"394","4","23","Low","9","0.49","High","9","-0.88","High",1,1,1,1,"376_2014-03-18"
"395","1","14","Low","7","-0.24","Medium","5","-1.76","Medium",1,1,1,1,"377_2013-09-30"
"396","3","19","Low","2","-1.17","Low","3","-2.5","Low",1,0,1,0,"378_2014-07-09"
"397","1","13","Low","2","-1.55","Low","2","-2.88","Low",0,0,0,0,"379_2013-03-09"
"398","1","15","Low","1","-1.77","Low","2","-2.84","Low",0,0,0,0,"380_2014-07-07"
"399","1","13","Low","6","-0.23","Medium","4","-2","Low",1,1,1,0,"381_2013-01-31"
"400","1","14","Low","8","0.15","High","5","-1.84","Medium",0,0,NA,NA,"381_2013-04-24"
"401","1","14","Low","5","-0.65","Medium","7","-1.37","Medium",1,0,1,0,"382_2014-03-12"
"402","1","14","Low","8","0.14","High","7","-1.45","Medium",0,0,0,0,"383_2013-02-04"
"403","3","20","Low","3","-0.79","Low","3","-2.36","Low",0,0,0,0,"384_2014-04-01"
"404","1","12","Low","8","0.16","High","7","-1.41","Medium",1,1,1,1,"385_2013-11-18"
"405","1","14","Low","8","0.22","High","7","-1.47","Medium",0,0,NA,NA,"385_2014-03-03"
"406","1","15","Low","6","-0.21","Medium","5","-1.84","Medium",1,1,1,0,"386_2013-02-14"
"407","2","17","Low","2","-1.13","Low","1","-3.2","Low",0,0,0,0,"387_2014-08-07"
"408","3","20","Low","4","-0.58","Low","2","-2.88","Low",0,0,0,0,"388_2014-06-13"
"409","1","13","Low","1","-1.94","Low","1","-3.41","Low",0,0,0,0,"389_2013-03-12"
"410","1","14","Low","4","-0.54","Low","4","-1.98","Low",0,0,0,0,"390_2013-08-07"
"411","2","16","Low","10","0.87","High","10","-0.01","High",0,0,0,0,"391_2013-11-12"
"412","1","16","Low","10","0.71","High","10","-0.37","High",0,0,NA,NA,"391_2014-08-14"
"413","5","22","Medium","4","-0.52","Low","3","-2.36","Low",0,0,1,0,"392_2013-07-16"
"414","1","12","Low","1","-2","Low","1","-3.43","Low",0,0,0,0,"393_2013-12-03"
"415","3","20","Low","2","-1.01","Low","3","-2.44","Low",0,0,0,0,"394_2014-06-05"
"416","7","26","Medium","8","0.13","High","5","-1.97","Medium",0,0,0,0,"395_2014-11-14"
"417","2","16","Low","8","0.18","High","6","-1.5","Medium",0,0,0,0,"396_2014-02-19"
"418","1","14","Low","9","0.42","High","7","-1.46","Medium",0,0,NA,NA,"396_2014-08-02"
"419","8","28","High","8","0.29","High","6","-1.57","Medium",0,0,0,0,"397_2014-08-12"
"420","2","16","Low","7","-0.02","Medium","6","-1.56","Medium",0,0,0,0,"398_2013-04-20"
"421","1","13","Low","1","-1.92","Low","1","-3.59","Low",0,0,0,0,"399_2013-08-02"
"422","1","15","Low","4","-0.98","Low","4","-2.18","Low",1,0,1,0,"400_2014-08-02"
"423","4","21","Low","7","0.07","Medium","10","-0.39","High",0,0,0,0,"401_2014-09-16"
"424","1","14","Low","2","-1.47","Low","3","-2.49","Low",0,0,0,0,"402_2013-11-13"
"425","8","28","High","6","-0.28","Medium","1","-3.61","Low",1,0,1,0,"403_2013-07-26"
"426","2","16","Low","5","-0.41","Medium","4","-2.14","Low",0,0,0,0,"404_2013-04-20"
"427","9","31","High","6","-0.19","Medium","7","-1.48","Medium",1,1,1,1,"405_2013-04-08"
"428","3","18","Low","7","-0.1","Medium","6","-1.57","Medium",1,0,1,0,"406_2014-10-02"
"429","3","18","Low","10","0.66","High","7","-1.27","Medium",1,0,1,0,"407_2013-01-11"
"430","3","18","Low","10","0.81","High","8","-1.08","High",1,0,NA,NA,"407_2013-12-18"
"431","1","11","Low","3","-1.07","Low","4","-2.22","Low",0,0,0,0,"408_2013-12-31"
"432","8","29","High","10","1.01","High","8","-1.24","High",0,0,0,0,"409_2014-01-24"
"433","4","21","Low","4","-0.62","Low","4","-2.2","Low",0,0,0,0,"410_2013-09-06"
"434","1","15","Low","3","-1.29","Low","1","-3.12","Low",0,0,0,0,"411_2013-08-05"
"435","8","29","High","8","0.18","High","8","-1.22","High",0,0,0,0,"412_2014-11-03"
"436","1","14","Low","1","-1.48","Low","1","-3.47","Low",0,0,0,0,"413_2014-12-26"
"437","2","16","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"414_2014-01-29"
"438","8","28","High","7","0.01","Medium","3","-2.44","Low",0,0,0,0,"415_2013-04-11"
"439","7","27","Medium","6","-0.28","Medium","2","-2.68","Low",1,1,1,0,"416_2013-12-10"
"440","6","24","Medium","8","0.09","High","2","-2.58","Low",0,0,NA,NA,"416_2014-01-23"
"441","1","13","Low","1","-2","Low","1","-3.54","Low",0,0,0,0,"417_2013-04-05"
"442","1","11","Low","1","-1.66","Low","1","-3.17","Low",0,0,0,0,"418_2014-08-25"
"443","1","12","Low","3","-1.07","Low","3","-2.4","Low",0,0,-1,0,"419_2014-10-28"
"444","1","15","Low","1","-1.5","Low","1","-2.98","Low",0,0,0,0,"420_2014-05-10"
"445","2","16","Low","1","-1.71","Low","1","-3.55","Low",0,0,0,0,"421_2014-10-07"
"446","1","13","Low","4","-0.54","Low","4","-2.2","Low",0,0,0,0,"422_2014-08-08"
"447","4","21","Low","1","-1.73","Low","1","-3.27","Low",0,0,0,0,"423_2014-03-05"
"448","5","25","Medium","4","-0.39","Low","3","-2.33","Low",1,1,1,1,"424_2014-06-20"
"449","8","28","High","1","-1.85","Low","1","-3.35","Low",0,0,0,0,"425_2013-04-18"
"450","3","18","Low","2","-1.15","Low","1","-3.54","Low",1,0,1,0,"426_2014-07-01"
"451","6","25","Medium","7","-0.11","Medium","2","-2.58","Low",0,0,0,0,"427_2014-04-06"
"452","3","19","Low","4","-0.72","Low","2","-2.94","Low",0,0,0,0,"428_2013-05-01"
"453","1","15","Low","9","0.43","High","7","-1.34","Medium",1,1,1,0,"429_2013-03-04"
"454","1","15","Low","8","0.14","High","6","-1.59","Medium",1,1,1,1,"430_2014-07-15"
"455","1","15","Low","1","-1.72","Low","1","-3.24","Low",1,1,1,0,"431_2013-06-10"
"456","2","16","Low","4","-0.73","Low","4","-2.11","Low",0,0,0,0,"432_2014-01-20"
"457","2","16","Low","8","-0.01","High","4","-2.05","Low",0,0,0,0,"433_2014-10-11"
"458","3","19","Low","5","-0.42","Medium","7","-1.29","Medium",1,0,1,0,"434_2014-12-11"
"459","2","16","Low","4","-0.58","Low","4","-2.09","Low",0,0,0,0,"435_2013-12-04"
"460","2","16","Low","4","-0.91","Low","3","-2.41","Low",0,0,0,0,"436_2014-06-26"
"461","2","17","Low","5","-0.49","Medium","5","-1.94","Medium",1,0,1,0,"437_2014-02-27"
"462","2","16","Low","4","-0.66","Low","2","-2.59","Low",1,0,1,0,"438_2013-01-31"
"463","5","22","Medium","7","0","Medium","2","-2.6","Low",1,0,NA,NA,"438_2014-05-30"
"464","1","11","Low","1","-1.39","Low","2","-2.86","Low",0,0,0,0,"439_2013-10-25"
"465","2","17","Low","3","-0.89","Low","1","-3.17","Low",1,0,1,0,"440_2013-11-05"
"466","2","17","Low","5","-0.48","Medium","1","-2.97","Low",0,0,NA,NA,"440_2014-03-21"
"467","5","22","Medium","3","-0.76","Low","5","-1.96","Medium",0,0,0,0,"441_2013-04-09"
"468","6","24","Medium","3","-0.76","Low","2","-2.88","Low",1,1,1,1,"442_2014-06-30"
"469","2","17","Low","2","-1.19","Low","1","-3","Low",0,0,0,0,"443_2014-10-22"
"470","9","31","High","4","-0.69","Low","2","-2.92","Low",0,0,0,0,"444_2014-07-30"
"471","3","18","Low","3","-0.89","Low","1","-3.84","Low",0,0,0,0,"445_2013-02-23"
"472","1","11","Low","6","-0.53","Medium","7","-1.29","Medium",0,0,0,0,"446_2013-01-01"
"473","6","24","Medium","2","-1.14","Low","1","-3.09","Low",0,0,0,0,"447_2014-08-28"
"474","9","33","High","8","0.29","High","3","-2.32","Low",0,0,0,0,"448_2013-04-28"
"475","1","14","Low","5","-0.47","Medium","3","-2.46","Low",0,0,0,0,"449_2014-05-01"
"476","1","15","Low","5","-0.4","Medium","7","-1.4","Medium",0,0,1,0,"450_2013-08-09"
"477","1","13","Low","8","0.1","High","5","-1.8","Medium",1,0,1,0,"451_2013-12-06"
"478","1","15","Low","1","-2.77","Low","1","-4.35","Low",0,0,0,0,"452_2013-01-05"
"479","1","15","Low","1","-1.9","Low","1","-3.98","Low",0,0,-1,0,"453_2013-04-11"
"480","6","25","Medium","8","0.13","High","10","-0.45","High",1,1,1,0,"454_2013-04-24"
"481","6","25","Medium","8","0.19","High","9","-0.65","High",0,0,NA,NA,"454_2014-04-01"
"482","6","25","Medium","8","0.19","High","9","-0.65","High",0,0,NA,NA,"454_2014-05-06"
"483","1","14","Low","1","-1.55","Low","1","-3.3","Low",0,0,0,0,"455_2014-06-09"
"484","5","23","Medium","3","-0.97","Low","1","-3.15","Low",0,0,0,0,"456_2013-12-02"
"485","1","14","Low","2","-1.34","Low","1","-3.41","Low",1,1,1,0,"457_2013-08-16"
"486","1","13","Low","3","-0.94","Low","4","-2.02","Low",0,0,-1,0,"458_2014-02-26"
"487","1","12","Low","1","-1.89","Low","1","-3.27","Low",0,0,0,0,"459_2013-12-01"
"488","1","13","Low","3","-1.09","Low","2","-2.92","Low",0,0,0,0,"460_2014-07-17"
"489","2","17","Low","3","-0.9","Low","5","-1.96","Medium",0,0,0,0,"461_2013-12-31"
"490","5","22","Medium","1","-1.43","Low","2","-2.69","Low",0,0,0,0,"462_2013-04-08"
"491","1","15","Low","1","-1.65","Low","1","-3.2","Low",1,1,1,0,"463_2014-01-02"
"492","3","18","Low","3","-0.9","Low","3","-2.52","Low",1,0,1,0,"464_2013-02-18"
"493","1","13","Low","2","-1.59","Low","1","-2.99","Low",0,0,0,0,"465_2013-05-28"
"494","7","27","Medium","5","-0.45","Medium","3","-2.37","Low",0,0,0,0,"466_2013-09-17"
"495","4","21","Low","10","0.79","High","10","-0.43","High",1,1,1,1,"467_2013-03-16"
"496","1","13","Low","2","-1.28","Low","3","-2.44","Low",0,0,0,0,"468_2014-01-14"
"497","3","20","Low","10","0.73","High","9","-0.84","High",1,1,1,0,"469_2014-08-19"
"498","6","24","Medium","9","0.34","High","2","-2.66","Low",0,0,-1,0,"470_2014-03-20"
"499","2","17","Low","8","0.11","High","8","-1.17","High",0,0,0,0,"471_2014-07-17"
"500","9","32","High","10","1.02","High","9","-0.75","High",0,0,0,0,"472_2014-10-08"
"501","2","17","Low","5","-0.34","Medium","7","-1.31","Medium",0,0,0,0,"473_2013-02-21"
"502","1","11","Low","1","-2.18","Low","1","-3.79","Low",0,0,0,0,"474_2014-03-22"
"503","1","14","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"475_2013-12-11"
"504","1","13","Low","6","-0.23","Medium","5","-1.86","Medium",0,0,0,0,"476_2014-09-24"
"505","4","21","Low","3","-0.77","Low","2","-2.94","Low",0,0,0,0,"477_2014-04-15"
"506","3","19","Low","9","0.31","High","6","-1.53","Medium",0,0,0,0,"478_2013-04-25"
"507","3","18","Low","4","-0.64","Low","1","-3.18","Low",0,0,0,0,"479_2014-04-06"
"508","1","14","Low","9","0.39","High","8","-1.13","High",1,0,1,0,"480_2014-01-11"
"509","4","21","Low","1","-1.72","Low","1","-3.96","Low",0,0,0,0,"481_2013-10-03"
"510","3","19","Low","8","0.28","High","1","-3.53","Low",0,0,0,0,"482_2014-09-11"
"511","2","16","Low","2","-1.27","Low","3","-2.41","Low",0,0,0,0,"483_2014-12-16"
"512","4","21","Low","5","-0.48","Medium","3","-2.31","Low",0,0,0,0,"484_2013-02-22"
"513","6","25","Medium","9","0.46","High","9","-0.77","High",1,1,1,1,"485_2013-03-26"
"514","1","13","Low","3","-1.13","Low","4","-2.18","Low",0,0,0,0,"486_2014-05-02"
"515","10","38","High","6","-0.23","Medium","9","-0.93","High",1,0,1,0,"487_2014-12-11"
"516","5","23","Medium","1","-1.43","Low","1","-3.16","Low",0,0,0,0,"488_2014-11-04"
"517","1","15","Low","3","-0.75","Low","4","-2.08","Low",1,1,1,1,"489_2013-10-04"
"518","1","11","Low","1","-1.84","Low","1","-3.25","Low",0,0,-1,0,"490_2014-01-06"
"519","2","16","Low","1","-1.83","Low","1","-3.37","Low",0,0,0,0,"491_2014-09-04"
"520","3","20","Low","4","-0.7","Low","5","-1.83","Medium",0,0,0,0,"492_2014-08-07"
"521","2","16","Low","1","-2.2","Low","1","-3.71","Low",0,0,0,0,"493_2013-03-13"
"522","5","22","Medium","5","-0.33","Medium","6","-1.64","Medium",0,0,1,0,"494_2013-08-02"
"523","6","24","Medium","7","-0.2","Medium","5","-1.79","Medium",0,0,0,0,"495_2013-05-06"
"524","6","24","Medium","6","-0.45","Medium","5","-1.94","Medium",0,0,NA,NA,"495_2014-02-03"
"525","1","11","Low","4","-0.94","Low","4","-2.2","Low",1,0,1,0,"496_2013-01-11"
"526","6","24","Medium","7","-0.33","Medium","4","-2.11","Low",0,0,NA,NA,"496_2014-06-16"
"527","3","18","Low","3","-1.03","Low","4","-2.1","Low",0,0,1,0,"497_2013-04-04"
"528","1","14","Low","1","-2.46","Low","1","-3.53","Low",0,0,0,0,"498_2014-06-22"
"529","2","17","Low","5","-0.38","Medium","3","-2.44","Low",1,0,0,0,"499_2014-03-03"
"530","2","16","Low","8","0.1","High","7","-1.28","Medium",1,0,1,0,"500_2013-04-25"
"531","3","20","Low","3","-0.8","Low","3","-2.5","Low",0,0,0,0,"501_2013-12-23"
"532","1","13","Low","3","-0.86","Low","4","-2.04","Low",0,0,0,0,"502_2014-03-13"
"533","3","18","Low","6","-0.19","Medium","4","-2.06","Low",1,0,1,0,"503_2013-09-06"
"534","3","20","Low","2","-1.33","Low","2","-2.71","Low",1,0,1,0,"504_2014-01-24"
"535","1","13","Low","1","-1.45","Low","2","-2.82","Low",0,0,0,0,"505_2014-03-02"
