"","Risk of Failure to Appear_decile_score","Risk of Failure to Appear_raw_score","Risk of Failure to Appear_score_text","Risk of Recidivism_decile_score","Risk of Recidivism_raw_score","Risk of Recidivism_score_text","Risk of Violence_decile_score","Risk of Violence_raw_score","Risk of Violence_score_text","recid","recid_violent","recid_proPub","recid_violent_proPub","uid"
"280","1","14","Low","8","0.14","High","7","-1.45","Medium",0,0,0,0,"383_2013-02-04"
"281","3","20","Low","3","-0.79","Low","3","-2.36","Low",0,0,0,0,"384_2014-04-01"
"282","1","12","Low","8","0.16","High","7","-1.41","Medium",1,1,1,1,"385_2013-11-18"
"283","1","15","Low","6","-0.21","Medium","5","-1.84","Medium",1,1,1,0,"386_2013-02-14"
"284","2","17","Low","2","-1.13","Low","1","-3.2","Low",0,0,0,0,"387_2014-08-07"
"285","1","13","Low","1","-1.94","Low","1","-3.41","Low",0,0,0,0,"389_2013-03-12"
"286","3","20","Low","2","-1.01","Low","3","-2.44","Low",0,0,0,0,"394_2014-06-05"
"287","7","26","Medium","8","0.13","High","5","-1.97","Medium",0,0,0,0,"395_2014-11-14"
"288","2","16","Low","8","0.18","High","6","-1.5","Medium",0,0,0,0,"396_2014-02-19"
"289","2","16","Low","7","-0.02","Medium","6","-1.56","Medium",0,0,0,0,"398_2013-04-20"
"290","1","13","Low","1","-1.92","Low","1","-3.59","Low",0,0,0,0,"399_2013-08-02"
"291","1","15","Low","4","-0.98","Low","4","-2.18","Low",1,0,1,0,"400_2014-08-02"
"292","4","21","Low","7","0.07","Medium","10","-0.39","High",0,0,0,0,"401_2014-09-16"
"293","1","14","Low","2","-1.47","Low","3","-2.49","Low",0,0,0,0,"402_2013-11-13"
"294","2","16","Low","5","-0.41","Medium","4","-2.14","Low",0,0,0,0,"404_2013-04-20"
"295","9","31","High","6","-0.19","Medium","7","-1.48","Medium",1,1,1,1,"405_2013-04-08"
"296","3","18","Low","7","-0.1","Medium","6","-1.57","Medium",1,0,1,0,"406_2014-10-02"
"297","3","18","Low","10","0.66","High","7","-1.27","Medium",1,0,1,0,"407_2013-01-11"
"298","1","11","Low","3","-1.07","Low","4","-2.22","Low",0,0,0,0,"408_2013-12-31"
"299","1","15","Low","3","-1.29","Low","1","-3.12","Low",0,0,0,0,"411_2013-08-05"
"300","8","29","High","8","0.18","High","8","-1.22","High",0,0,0,0,"412_2014-11-03"
"301","1","14","Low","1","-1.48","Low","1","-3.47","Low",0,0,0,0,"413_2014-12-26"
"302","2","16","Low","2","-1.37","Low","3","-2.49","Low",0,0,0,0,"414_2014-01-29"
"303","8","28","High","7","0.01","Medium","3","-2.44","Low",0,0,0,0,"415_2013-04-11"
"304","7","27","Medium","6","-0.28","Medium","2","-2.68","Low",1,1,1,0,"416_2013-12-10"
"305","1","13","Low","1","-2","Low","1","-3.54","Low",0,0,0,0,"417_2013-04-05"
"306","1","11","Low","1","-1.66","Low","1","-3.17","Low",0,0,0,0,"418_2014-08-25"
"307","1","15","Low","1","-1.5","Low","1","-2.98","Low",0,0,0,0,"420_2014-05-10"
"308","8","28","High","1","-1.85","Low","1","-3.35","Low",0,0,0,0,"425_2013-04-18"
"309","6","25","Medium","7","-0.11","Medium","2","-2.58","Low",0,0,0,0,"427_2014-04-06"
"310","1","15","Low","9","0.43","High","7","-1.34","Medium",1,1,1,0,"429_2013-03-04"
"311","1","15","Low","8","0.14","High","6","-1.59","Medium",1,1,1,1,"430_2014-07-15"
"312","2","16","Low","4","-0.73","Low","4","-2.11","Low",0,0,0,0,"432_2014-01-20"
"313","2","16","Low","8","-0.01","High","4","-2.05","Low",0,0,0,0,"433_2014-10-11"
"314","2","16","Low","4","-0.58","Low","4","-2.09","Low",0,0,0,0,"435_2013-12-04"
"315","2","16","Low","4","-0.91","Low","3","-2.41","Low",0,0,0,0,"436_2014-06-26"
"316","2","17","Low","5","-0.49","Medium","5","-1.94","Medium",1,0,1,0,"437_2014-02-27"
"317","2","16","Low","4","-0.66","Low","2","-2.59","Low",1,0,1,0,"438_2013-01-31"
"318","2","17","Low","3","-0.89","Low","1","-3.17","Low",1,0,1,0,"440_2013-11-05"
"319","5","22","Medium","3","-0.76","Low","5","-1.96","Medium",0,0,0,0,"441_2013-04-09"
"320","2","17","Low","2","-1.19","Low","1","-3","Low",0,0,0,0,"443_2014-10-22"
"321","3","18","Low","3","-0.89","Low","1","-3.84","Low",0,0,0,0,"445_2013-02-23"
"322","1","11","Low","6","-0.53","Medium","7","-1.29","Medium",0,0,0,0,"446_2013-01-01"
"323","9","33","High","8","0.29","High","3","-2.32","Low",0,0,0,0,"448_2013-04-28"
"324","1","14","Low","5","-0.47","Medium","3","-2.46","Low",0,0,0,0,"449_2014-05-01"
"325","1","13","Low","8","0.1","High","5","-1.8","Medium",1,0,1,0,"451_2013-12-06"
"326","1","15","Low","1","-2.77","Low","1","-4.35","Low",0,0,0,0,"452_2013-01-05"
"327","1","14","Low","1","-1.55","Low","1","-3.3","Low",0,0,0,0,"455_2014-06-09"
"328","5","23","Medium","3","-0.97","Low","1","-3.15","Low",0,0,0,0,"456_2013-12-02"
"329","1","14","Low","2","-1.34","Low","1","-3.41","Low",1,1,1,0,"457_2013-08-16"
"330","1","12","Low","1","-1.89","Low","1","-3.27","Low",0,0,0,0,"459_2013-12-01"
"331","2","17","Low","3","-0.9","Low","5","-1.96","Medium",0,0,0,0,"461_2013-12-31"
"332","5","22","Medium","1","-1.43","Low","2","-2.69","Low",0,0,0,0,"462_2013-04-08"
"333","1","15","Low","1","-1.65","Low","1","-3.2","Low",1,1,1,0,"463_2014-01-02"
"334","3","18","Low","3","-0.9","Low","3","-2.52","Low",1,0,1,0,"464_2013-02-18"
"335","1","13","Low","2","-1.59","Low","1","-2.99","Low",0,0,0,0,"465_2013-05-28"
"336","4","21","Low","10","0.79","High","10","-0.43","High",1,1,1,1,"467_2013-03-16"
"337","1","13","Low","2","-1.28","Low","3","-2.44","Low",0,0,0,0,"468_2014-01-14"
"338","3","20","Low","10","0.73","High","9","-0.84","High",1,1,1,0,"469_2014-08-19"
"339","2","17","Low","8","0.11","High","8","-1.17","High",0,0,0,0,"471_2014-07-17"
"340","9","32","High","10","1.02","High","9","-0.75","High",0,0,0,0,"472_2014-10-08"
"341","2","17","Low","5","-0.34","Medium","7","-1.31","Medium",0,0,0,0,"473_2013-02-21"
"342","1","11","Low","1","-2.18","Low","1","-3.79","Low",0,0,0,0,"474_2014-03-22"
"343","1","14","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"475_2013-12-11"
"344","1","13","Low","6","-0.23","Medium","5","-1.86","Medium",0,0,0,0,"476_2014-09-24"
"345","3","18","Low","4","-0.64","Low","1","-3.18","Low",0,0,0,0,"479_2014-04-06"
"346","1","14","Low","9","0.39","High","8","-1.13","High",1,0,1,0,"480_2014-01-11"
"347","2","16","Low","2","-1.27","Low","3","-2.41","Low",0,0,0,0,"483_2014-12-16"
"348","4","21","Low","5","-0.48","Medium","3","-2.31","Low",0,0,0,0,"484_2013-02-22"
"349","6","25","Medium","9","0.46","High","9","-0.77","High",1,1,1,1,"485_2013-03-26"
"350","1","13","Low","3","-1.13","Low","4","-2.18","Low",0,0,0,0,"486_2014-05-02"
"351","10","38","High","6","-0.23","Medium","9","-0.93","High",1,0,1,0,"487_2014-12-11"
"352","5","23","Medium","1","-1.43","Low","1","-3.16","Low",0,0,0,0,"488_2014-11-04"
"353","1","15","Low","3","-0.75","Low","4","-2.08","Low",1,1,1,1,"489_2013-10-04"
"354","2","16","Low","1","-1.83","Low","1","-3.37","Low",0,0,0,0,"491_2014-09-04"
"355","3","20","Low","4","-0.7","Low","5","-1.83","Medium",0,0,0,0,"492_2014-08-07"
"356","2","16","Low","1","-2.2","Low","1","-3.71","Low",0,0,0,0,"493_2013-03-13"
"357","5","22","Medium","5","-0.33","Medium","6","-1.64","Medium",0,0,1,0,"494_2013-08-02"
"358","6","24","Medium","7","-0.2","Medium","5","-1.79","Medium",0,0,0,0,"495_2013-05-06"
"359","1","11","Low","4","-0.94","Low","4","-2.2","Low",1,0,1,0,"496_2013-01-11"
"360","3","18","Low","3","-1.03","Low","4","-2.1","Low",0,0,1,0,"497_2013-04-04"
"361","1","14","Low","1","-2.46","Low","1","-3.53","Low",0,0,0,0,"498_2014-06-22"
"362","2","17","Low","5","-0.38","Medium","3","-2.44","Low",1,0,0,0,"499_2014-03-03"
"363","2","16","Low","8","0.1","High","7","-1.28","Medium",1,0,1,0,"500_2013-04-25"
"364","3","20","Low","3","-0.8","Low","3","-2.5","Low",0,0,0,0,"501_2013-12-23"
"365","1","13","Low","3","-0.86","Low","4","-2.04","Low",0,0,0,0,"502_2014-03-13"
"366","1","13","Low","1","-1.45","Low","2","-2.82","Low",0,0,0,0,"505_2014-03-02"
"367","2","17","Low","8","0.13","High","9","-0.92","High",0,0,0,0,"506_2014-07-23"
"368","4","20","Low","6","-0.38","Medium","2","-2.58","Low",0,0,0,0,"509_2013-03-22"
"369","3","19","Low","1","-1.9","Low","1","-3.73","Low",0,0,0,0,"510_2013-12-27"
"370","2","17","Low","2","-1.09","Low","2","-2.75","Low",0,0,0,0,"515_2014-06-14"
"371","1","13","Low","6","-0.15","Medium","5","-1.88","Medium",0,0,0,0,"517_2014-01-31"
"372","4","21","Low","3","-0.84","Low","2","-2.94","Low",1,0,0,0,"518_2013-03-25"
"373","1","13","Low","1","-1.56","Low","1","-2.98","Low",0,0,0,0,"522_2014-02-25"
"374","1","15","Low","10","0.78","High","9","-0.75","High",1,0,1,0,"523_2014-09-13"
"375","5","23","Medium","8","0.09","High","6","-1.71","Medium",1,0,0,0,"524_2014-02-01"
"376","1","12","Low","1","-2.08","Low","1","-3.53","Low",0,0,0,0,"525_2013-11-27"
"377","1","13","Low","6","-0.38","Medium","8","-1.25","High",0,0,0,0,"526_2013-02-21"
"378","1","13","Low","1","-2.68","Low","1","-4.3","Low",0,0,0,0,"527_2013-01-31"
"379","3","20","Low","10","0.62","High","10","-0.45","High",1,1,1,0,"531_2013-10-07"
"380","4","21","Low","4","-0.6","Low","5","-1.83","Medium",0,0,0,0,"532_2013-12-09"
"381","3","18","Low","5","-0.8","Medium","5","-1.96","Medium",1,0,1,0,"533_2013-04-24"
"382","5","23","Medium","2","-1.02","Low","2","-2.78","Low",0,0,0,0,"535_2014-06-23"
"383","2","17","Low","5","-0.5","Medium","1","-3.58","Low",0,0,0,0,"536_2014-06-01"
"384","5","23","Medium","5","-0.48","Medium","4","-2.12","Low",0,0,0,0,"537_2013-10-15"
"385","1","14","Low","4","-0.53","Low","3","-2.55","Low",0,0,1,0,"538_2013-01-30"
"386","6","23","Medium","1","-2.4","Low","1","-4.08","Low",0,0,0,0,"540_2013-10-14"
"387","2","17","Low","10","1","High","10","-0.39","High",1,0,1,0,"542_2013-05-06"
"388","3","19","Low","1","-1.45","Low","2","-2.8","Low",0,0,0,0,"544_2014-06-22"
"389","2","16","Low","3","-0.97","Low","2","-2.91","Low",0,0,0,0,"546_2013-04-22"
"390","6","24","Medium","4","-0.61","Low","3","-2.29","Low",0,0,0,0,"547_2013-05-04"
"391","1","11","Low","3","-0.82","Low","6","-1.53","Medium",0,0,1,0,"548_2013-06-17"
"392","7","27","Medium","8","0.29","High","4","-2.17","Low",0,0,0,0,"549_2014-11-12"
"393","3","20","Low","7","-0.08","Medium","3","-2.34","Low",0,0,0,0,"550_2014-04-09"
"394","1","12","Low","6","-0.3","Medium","5","-1.83","Medium",1,0,1,0,"552_2013-09-09"
"395","2","16","Low","8","0.17","High","5","-1.93","Medium",0,0,0,0,"554_2014-04-16"
"396","2","16","Low","2","-1.03","Low","4","-2.08","Low",0,0,0,0,"556_2014-06-17"
"397","3","18","Low","9","0.55","High","6","-1.62","Medium",1,1,1,0,"557_2013-10-22"
"398","1","14","Low","5","-0.49","Medium","6","-1.52","Medium",1,1,1,0,"558_2014-10-09"
"399","1","13","Low","1","-1.44","Low","1","-3.01","Low",0,0,0,0,"560_2014-01-17"
"400","3","18","Low","1","-1.71","Low","1","-3.21","Low",0,0,0,0,"561_2014-02-04"
"401","1","13","Low","2","-1.35","Low","2","-2.66","Low",0,0,0,0,"562_2014-07-13"
"402","1","12","Low","1","-2.24","Low","1","-3.25","Low",1,1,1,0,"563_2014-04-08"
"403","10","34","High","7","0.08","Medium","9","-0.69","High",1,0,1,0,"565_2014-03-30"
"404","3","18","Low","8","0.29","High","7","-1.31","Medium",1,0,1,0,"566_2014-02-25"
"405","4","20","Low","1","-1.84","Low","1","-4.11","Low",0,0,0,0,"567_2013-12-22"
"406","1","11","Low","4","-0.97","Low","4","-2.09","Low",0,0,0,0,"569_2013-12-14"
"407","2","16","Low","4","-0.58","Low","4","-2.02","Low",0,0,0,0,"571_2014-09-20"
"408","1","15","Low","3","-0.85","Low","3","-2.5","Low",0,0,0,0,"573_2013-04-03"
"409","2","16","Low","4","-0.95","Low","4","-2","Low",0,0,0,0,"575_2014-08-15"
"410","3","20","Low","8","0.13","High","3","-2.3","Low",1,0,1,0,"576_2013-04-23"
"411","3","18","Low","5","-0.49","Medium","3","-2.31","Low",0,0,0,0,"577_2014-05-05"
"412","1","13","Low","2","-1.13","Low","4","-2.18","Low",0,0,0,0,"578_2014-05-29"
"413","2","17","Low","9","0.6","High","9","-0.94","High",1,1,1,1,"579_2013-02-05"
"414","6","24","Medium","9","0.33","High","4","-2.2","Low",1,1,1,0,"581_2013-03-17"
"415","2","17","Low","2","-1.38","Low","2","-2.87","Low",0,0,0,0,"582_2014-12-17"
"416","6","24","Medium","5","-0.46","Medium","5","-1.95","Medium",0,0,0,0,"584_2013-05-16"
"417","2","16","Low","7","0.08","Medium","4","-1.98","Low",0,0,0,0,"585_2014-07-24"
"418","1","13","Low","1","-2.09","Low","1","-3.82","Low",0,0,0,0,"586_2013-08-07"
"419","3","19","Low","4","-0.58","Low","3","-2.35","Low",0,0,1,0,"588_2013-08-16"
"420","6","24","Medium","8","0.15","High","5","-1.87","Medium",1,1,1,1,"590_2013-02-09"
"421","2","17","Low","2","-1.02","Low","4","-2.13","Low",0,0,0,0,"591_2014-11-22"
"422","1","14","Low","1","-2.34","Low","1","-3.92","Low",0,0,0,0,"594_2013-03-25"
"423","3","19","Low","2","-1.01","Low","3","-2.54","Low",0,0,0,0,"595_2014-09-17"
"424","1","12","Low","5","-0.42","Medium","2","-2.58","Low",0,0,0,0,"596_2014-07-07"
"425","4","21","Low","8","0.14","High","5","-1.95","Medium",1,0,1,0,"597_2013-04-16"
"426","6","25","Medium","9","0.31","High","6","-1.56","Medium",0,0,1,0,"598_2013-02-13"
"427","2","17","Low","3","-0.76","Low","1","-3.04","Low",0,0,0,0,"599_2013-12-22"
"428","1","13","Low","2","-1.34","Low","2","-2.58","Low",0,0,0,0,"600_2013-04-05"
"429","3","18","Low","7","-0.12","Medium","3","-2.35","Low",1,0,1,0,"602_2013-02-01"
"430","4","21","Low","5","-0.36","Medium","5","-1.75","Medium",0,0,0,0,"603_2013-04-05"
"431","3","20","Low","9","0.38","High","7","-1.44","Medium",0,0,1,0,"604_2013-01-01"
"432","1","11","Low","1","-2.15","Low","1","-3.63","Low",0,0,0,0,"606_2014-09-22"
"433","1","15","Low","1","-2.57","Low","1","-4.21","Low",0,0,0,0,"607_2014-08-28"
"434","1","11","Low","2","-1.22","Low","3","-2.4","Low",0,0,0,0,"608_2013-03-27"
"435","2","16","Low","4","-1.02","Low","4","-2.21","Low",0,0,0,0,"610_2014-08-11"
"436","6","25","Medium","3","-1","Low","3","-2.53","Low",0,0,0,0,"611_2013-01-04"
"437","3","18","Low","8","0.22","High","8","-1.17","High",1,1,1,1,"612_2013-09-04"
"438","2","17","Low","1","-1.5","Low","1","-3.42","Low",1,1,1,0,"613_2014-05-29"
"439","1","14","Low","2","-1.56","Low","2","-2.9","Low",0,0,0,0,"614_2014-07-22"
"440","3","20","Low","2","-1.08","Low","2","-2.74","Low",0,0,0,0,"616_2013-02-07"
"441","1","12","Low","3","-0.86","Low","4","-2.18","Low",0,0,0,0,"621_2013-04-29"
"442","9","29","High","6","-0.56","Medium","2","-2.87","Low",0,0,0,0,"622_2013-06-20"
"443","1","12","Low","1","-2.64","Low","1","-4.2","Low",0,0,0,0,"623_2013-10-19"
"444","3","19","Low","7","-0.18","Medium","8","-1.25","High",0,0,0,0,"624_2013-08-24"
"445","3","19","Low","2","-1.43","Low","2","-2.6","Low",1,1,1,0,"625_2013-08-20"
"446","6","25","Medium","6","-0.22","Medium","3","-2.29","Low",0,0,0,0,"627_2013-04-19"
"447","1","11","Low","2","-1.09","Low","3","-2.35","Low",1,0,1,0,"628_2014-07-31"
"448","1","11","Low","3","-0.83","Low","6","-1.72","Medium",0,0,0,0,"629_2013-10-28"
"449","3","19","Low","3","-0.98","Low","5","-1.92","Medium",0,0,0,0,"630_2014-02-09"
"450","1","13","Low","1","-1.88","Low","1","-3.38","Low",0,0,0,0,"631_2014-06-02"
"451","1","13","Low","1","-2.09","Low","1","-3.78","Low",0,0,0,0,"632_2014-08-11"
"452","5","22","Medium","1","-2.05","Low","1","-3.87","Low",0,0,0,0,"633_2013-04-29"
"453","6","25","Medium","1","-1.4","Low","1","-3.82","Low",0,0,0,0,"634_2014-09-29"
"454","1","14","Low","3","-0.9","Low","2","-2.87","Low",1,0,1,0,"635_2014-01-26"
"455","1","13","Low","5","-0.42","Medium","6","-1.72","Medium",0,0,0,0,"636_2013-01-19"
"456","3","18","Low","5","-0.37","Medium","5","-1.76","Medium",1,0,1,0,"637_2013-06-26"
"457","6","24","Medium","6","-0.28","Medium","6","-1.73","Medium",1,1,1,0,"638_2013-01-10"
"458","6","24","Medium","7","0.08","Medium","8","-1.06","High",1,1,1,0,"640_2013-08-11"
"459","4","21","Low","6","-0.23","Medium","4","-2.08","Low",1,1,1,1,"641_2014-11-03"
"460","1","14","Low","1","-1.84","Low","1","-3.43","Low",0,0,0,0,"642_2014-07-11"
"461","1","14","Low","7","0","Medium","6","-1.5","Medium",0,0,0,0,"645_2013-02-14"
"462","4","21","Low","1","-1.95","Low","1","-3.9","Low",1,0,1,0,"646_2013-12-10"
"463","3","20","Low","4","-0.72","Low","3","-2.29","Low",0,0,0,0,"647_2013-01-18"
"464","10","35","High","5","-0.32","Medium","6","-1.66","Medium",1,1,1,0,"648_2014-11-21"
"465","1","12","Low","1","-1.46","Low","1","-3.03","Low",0,0,0,0,"649_2013-08-19"
"466","1","14","Low","4","-0.59","Low","3","-2.29","Low",0,0,0,0,"651_2013-04-12"
"467","3","18","Low","8","0.16","High","5","-1.76","Medium",1,0,1,0,"653_2013-11-13"
"468","1","14","Low","1","-1.65","Low","2","-2.67","Low",0,0,0,0,"654_2013-12-09"
"469","6","23","Medium","10","0.56","High","9","-0.96","High",1,1,1,0,"657_2014-01-19"
"470","1","11","Low","1","-1.41","Low","2","-2.56","Low",0,0,0,0,"658_2014-10-14"
"471","3","18","Low","10","1.09","High","8","-1.16","High",1,1,1,0,"659_2014-07-28"
"472","1","13","Low","1","-1.62","Low","1","-3.11","Low",0,0,0,0,"660_2013-10-15"
"473","1","13","Low","1","-1.58","Low","1","-3.13","Low",0,0,0,0,"661_2014-07-17"
"474","1","11","Low","5","-0.79","Medium","5","-1.96","Medium",0,0,0,0,"662_2013-04-26"
"475","1","12","Low","1","-1.74","Low","1","-3.15","Low",0,0,0,0,"663_2014-09-24"
"476","1","14","Low","1","-1.44","Low","1","-3.1","Low",0,0,0,0,"664_2013-05-13"
"477","1","13","Low","1","-1.74","Low","1","-3.1","Low",0,0,0,0,"665_2014-05-02"
"478","1","14","Low","4","-0.71","Low","5","-1.95","Medium",0,0,0,0,"667_2014-07-29"
"479","1","12","Low","5","-0.44","Medium","3","-2.25","Low",1,1,1,1,"668_2013-03-12"
"480","1","14","Low","2","-1.14","Low","4","-2.04","Low",1,1,1,1,"674_2013-09-24"
"481","3","20","Low","6","-0.22","Medium","4","-2.21","Low",0,0,0,0,"676_2013-11-23"
"482","1","13","Low","2","-1.59","Low","1","-3.37","Low",0,0,0,0,"678_2014-03-05"
"483","2","17","Low","1","-1.42","Low","2","-2.92","Low",0,0,0,0,"679_2013-03-19"
"484","1","14","Low","3","-0.92","Low","2","-2.59","Low",0,0,0,0,"680_2013-11-30"
"485","1","15","Low","1","-1.41","Low","2","-2.56","Low",0,0,0,0,"681_2013-12-13"
"486","3","18","Low","8","0.1","High","5","-1.85","Medium",0,0,0,0,"682_2014-04-26"
"487","1","13","Low","1","-2.02","Low","1","-3.4","Low",0,0,0,0,"683_2014-06-19"
"488","8","28","High","10","0.68","High","8","-1","High",1,1,1,0,"685_2014-10-27"
"489","1","15","Low","1","-1.42","Low","1","-3.34","Low",1,1,1,0,"686_2013-09-12"
"490","1","14","Low","8","0.17","High","6","-1.64","Medium",1,1,1,1,"687_2014-10-30"
"491","7","27","Medium","8","0.27","High","9","-0.64","High",1,1,1,1,"688_2013-04-17"
"492","1","14","Low","6","-0.28","Medium","3","-2.32","Low",1,0,1,0,"691_2013-10-16"
"493","1","14","Low","5","-0.47","Medium","3","-2.33","Low",1,0,1,0,"692_2014-10-30"
"494","5","23","Medium","5","-0.32","Medium","3","-2.47","Low",1,0,1,0,"693_2013-10-25"
"495","3","18","Low","4","-0.66","Low","3","-2.55","Low",1,1,1,1,"694_2014-02-16"
"496","3","18","Low","3","-0.85","Low","1","-3.53","Low",1,1,1,0,"697_2014-11-12"
"497","3","18","Low","2","-1.2","Low","1","-3.15","Low",0,0,0,0,"698_2014-10-22"
"498","3","19","Low","1","-2.3","Low","1","-3.6","Low",0,0,0,0,"699_2014-04-05"
"499","2","17","Low","9","0.31","High","6","-1.67","Medium",1,0,1,1,"700_2013-03-05"
"500","5","22","Medium","10","0.66","High","10","-0.5","High",0,0,0,0,"701_2013-09-11"
"501","1","13","Low","1","-2.62","Low","1","-4.05","Low",0,0,0,0,"703_2013-12-12"
"502","1","13","Low","1","-2.1","Low","1","-3.59","Low",0,0,0,0,"704_2013-04-17"
"503","1","15","Low","3","-0.95","Low","5","-1.78","Medium",0,0,0,0,"705_2014-05-30"
"504","1","15","Low","1","-1.57","Low","1","-3.28","Low",0,0,0,0,"706_2014-05-04"
"505","3","18","Low","6","-0.19","Medium","6","-1.59","Medium",0,0,1,1,"707_2013-04-20"
"506","8","29","High","9","0.41","High","5","-1.9","Medium",1,1,1,0,"708_2014-06-29"
"507","4","21","Low","7","-0.1","Medium","4","-2.09","Low",1,1,1,0,"709_2014-10-15"
"508","1","12","Low","1","-1.84","Low","1","-3.54","Low",0,0,0,0,"710_2014-04-15"
"509","6","23","Medium","9","0.16","High","9","-0.95","High",1,0,1,0,"711_2014-07-13"
"510","3","18","Low","1","-2.28","Low","1","-3.34","Low",0,0,0,0,"712_2014-01-16"
"511","6","25","Medium","6","-0.22","Medium","3","-2.36","Low",1,1,1,0,"713_2013-11-24"
"512","1","15","Low","1","-1.7","Low","1","-3.55","Low",0,0,0,0,"714_2014-10-22"
"513","1","15","Low","5","-0.48","Medium","5","-1.84","Medium",1,1,1,0,"715_2014-12-15"
"514","1","13","Low","2","-1.36","Low","2","-2.69","Low",0,0,0,0,"716_2014-03-10"
"515","3","20","Low","10","1.01","High","10","-0.24","High",1,1,1,1,"718_2013-11-19"
"516","1","15","Low","1","-1.74","Low","1","-3.14","Low",0,0,0,0,"720_2013-02-04"
"517","1","14","Low","10","0.62","High","7","-1.27","Medium",0,0,0,0,"721_2013-04-27"
"518","1","13","Low","2","-1.15","Low","1","-3.26","Low",0,0,0,0,"722_2013-05-30"
"519","1","12","Low","1","-2.18","Low","1","-3.84","Low",0,0,0,0,"723_2014-11-06"
"520","2","16","Low","1","-1.41","Low","1","-3.4","Low",0,0,0,0,"724_2014-02-26"
"521","3","18","Low","6","-0.3","Medium","2","-2.89","Low",1,0,1,0,"726_2014-12-24"
"522","1","11","Low","1","-1.79","Low","1","-3.76","Low",0,0,0,0,"727_2013-09-03"
"523","1","13","Low","1","-1.45","Low","1","-3.15","Low",1,0,1,0,"728_2013-12-23"
"524","1","13","Low","1","-2.26","Low","1","-3.92","Low",1,1,1,0,"729_2013-02-25"
"525","8","28","High","6","-0.15","Medium","4","-2.05","Low",0,0,0,0,"730_2013-05-16"
"526","3","18","Low","1","-2.46","Low","1","-4.25","Low",0,0,0,0,"731_2013-02-07"
"527","3","18","Low","4","-0.6","Low","2","-2.71","Low",0,0,0,0,"732_2013-02-06"
"528","2","17","Low","5","-0.44","Medium","3","-2.43","Low",0,0,0,0,"734_2014-07-31"
"529","1","14","Low","1","-1.44","Low","2","-2.83","Low",0,0,0,0,"736_2014-08-06"
"530","2","16","Low","9","0.32","High","4","-2.12","Low",1,1,1,1,"737_2014-04-16"
"531","1","14","Low","9","0.52","High","9","-0.65","High",1,1,1,1,"738_2013-11-06"
"532","10","35","High","7","0.08","Medium","5","-1.9","Medium",1,1,1,0,"740_2014-11-21"
"533","9","32","High","9","0.34","High","7","-1.48","Medium",0,0,0,0,"742_2014-08-25"
"534","1","13","Low","2","-1.23","Low","3","-2.37","Low",0,0,0,0,"743_2013-02-13"
"535","3","19","Low","7","-0.1","Medium","4","-2.16","Low",0,0,0,0,"744_2013-05-22"
"536","2","16","Low","2","-1.49","Low","2","-2.94","Low",0,0,0,0,"745_2013-09-06"
